User,Date,NumOfActsInDay
133091,2010-07-07,46
133091,2010-07-08,58
133091,2010-07-09,47
133091,2010-07-11,97
133091,2010-07-24,19
133091,2010-09-04,14
133091,2010-11-15,12
133091,2010-11-20,12
133091,2010-11-21,12
133091,2010-11-23,19
133091,2010-12-15,43
133091,2010-12-16,35
133091,2010-12-18,186
133091,2010-12-19,38
133091,2010-12-20,141
133091,2010-12-21,74
133091,2010-12-22,40
133091,2010-12-23,71
133091,2010-12-24,88
133091,2010-12-25,70
133091,2010-12-26,56
133091,2010-12-27,55
133091,2010-12-28,50
133091,2010-12-29,21
133091,2010-12-31,25
133091,2011-01-01,96
133091,2011-01-03,49
133091,2011-01-04,48
133091,2011-01-05,12
133091,2011-01-06,28
133091,2011-01-07,48
133091,2011-01-08,36
133091,2011-01-12,60
133091,2011-01-13,32
133091,2011-01-14,44
133091,2011-01-15,99
133091,2011-01-16,80
133091,2011-01-17,21
133091,2011-01-18,59
133091,2011-01-19,35
133091,2011-01-20,37
133091,2011-01-21,99
133091,2011-01-22,172
133091,2011-01-23,25
133091,2011-01-24,10
133091,2011-01-25,23
133091,2011-01-26,16
133091,2011-01-27,63
133091,2011-01-29,48
133091,2011-01-30,11
133091,2011-01-31,49
133091,2011-02-01,42
133091,2011-02-02,35
133091,2011-02-03,11
133091,2011-02-04,31
133091,2011-02-05,46
133091,2011-02-06,35
133091,2011-02-07,9
133091,2011-02-08,40
133091,2011-02-09,20
133091,2011-02-11,34
133091,2011-02-12,12
133091,2011-02-14,24
133091,2011-02-16,11
133091,2011-02-17,22
133091,2011-02-18,8
133091,2011-02-23,13
133091,2011-02-24,60
133091,2011-02-26,44
133091,2011-02-27,30
133091,2011-02-28,9
133091,2011-03-02,36
133091,2011-03-05,15
133091,2011-03-07,43
133091,2011-03-12,266
133091,2011-03-13,13
133091,2011-03-17,33
133091,2011-03-19,29
133091,2011-03-20,24
133091,2011-03-22,33
133091,2011-03-26,228
133091,2011-03-27,92
133091,2011-03-29,18
133091,2011-03-30,14
133091,2011-04-12,14
133091,2011-04-13,13
133091,2011-04-14,10
133091,2011-04-16,22
133091,2011-04-19,11
133091,2011-04-20,9
133091,2011-04-24,22
133091,2011-05-13,15
133091,2011-05-30,85
133211,2010-04-19,3
133211,2010-04-20,26
133211,2010-04-21,9
133211,2010-04-22,23
133211,2010-04-23,83
133211,2010-04-24,89
133211,2010-04-25,16
133211,2010-04-27,37
133211,2010-04-28,58
133211,2010-04-29,49
133211,2010-04-30,37
133211,2010-05-01,78
133211,2010-05-02,10
133211,2010-05-03,28
133211,2010-05-04,20
133211,2010-05-06,43
133211,2010-05-07,10
133211,2010-05-08,69
133211,2010-05-09,47
133211,2010-05-11,49
133211,2010-05-12,22
133211,2010-05-13,57
133211,2010-05-14,78
133211,2010-05-15,95
133211,2010-05-16,148
133211,2010-05-19,7
133211,2010-05-20,10
133211,2010-05-21,31
133211,2010-05-22,10
133211,2010-05-23,35
133211,2010-05-25,15
133211,2010-05-28,22
133211,2010-05-29,58
133211,2010-05-30,22
133211,2010-05-31,21
133211,2010-06-02,70
133211,2010-06-03,14
133211,2010-06-04,23
133211,2010-06-05,85
133211,2010-06-06,15
133211,2010-06-08,45
133211,2010-06-09,45
133211,2010-06-10,13
133211,2010-06-11,62
133211,2010-06-12,200
133211,2010-06-13,212
133211,2010-06-14,8
133211,2010-06-15,36
133211,2010-06-16,78
133211,2010-06-17,10
133211,2010-06-18,30
133211,2010-06-19,20
133211,2010-06-20,38
133211,2010-06-25,22
133211,2010-06-26,16
133211,2010-06-29,35
133211,2010-07-04,80
133211,2010-07-05,112
133211,2010-07-07,21
133211,2010-07-09,45
133211,2010-07-10,151
133211,2010-07-11,80
133211,2010-07-14,32
133211,2010-07-20,19
133211,2010-07-23,10
133211,2010-07-25,42
133211,2010-07-27,68
133211,2010-07-31,57
133211,2010-08-01,34
133211,2010-08-04,12
133211,2010-08-05,10
133211,2010-08-07,52
133211,2010-08-08,70
133211,2010-08-09,12
133211,2010-08-10,35
133211,2010-08-12,9
133211,2010-08-13,174
133211,2010-08-14,133
133211,2010-08-15,52
133211,2010-08-18,108
133211,2010-08-19,20
133211,2010-08-20,19
133211,2010-08-24,91
133211,2010-08-25,34
133211,2010-08-26,33
133211,2010-08-27,11
133211,2010-09-02,24
133211,2010-09-03,70
133211,2010-09-04,126
133211,2010-09-07,15
133211,2010-09-08,116
133211,2010-09-09,8
133211,2010-09-10,98
133211,2010-09-11,106
133211,2010-09-15,57
133211,2010-09-16,28
133211,2010-09-18,47
133211,2010-09-20,9
133211,2010-09-21,54
133211,2010-09-22,79
133211,2010-09-23,15
133211,2010-09-24,25
133211,2010-09-25,144
133211,2010-09-26,61
133211,2010-10-02,29
133211,2010-10-04,57
133211,2010-10-09,88
133211,2010-10-10,25
133211,2010-10-12,15
133211,2010-10-13,42
133211,2010-10-15,57
133211,2010-10-16,93
133211,2010-10-17,37
133211,2010-10-19,20
133211,2010-10-21,16
133211,2010-10-22,20
133211,2010-10-28,29
133211,2010-11-04,6
133211,2010-11-11,24
133211,2010-11-13,28
133211,2010-11-14,28
133211,2010-11-18,11
133211,2010-11-19,47
133211,2010-11-20,59
133211,2010-11-24,19
133211,2010-11-25,31
133211,2010-11-26,43
133211,2010-11-27,75
133211,2010-11-30,48
133211,2010-12-01,37
133211,2010-12-02,46
133211,2010-12-03,15
133211,2010-12-04,28
133211,2010-12-05,43
133211,2010-12-07,72
133211,2010-12-08,16
133211,2010-12-10,54
133211,2010-12-12,17
133211,2010-12-13,11
133211,2010-12-14,8
133211,2010-12-18,57
133211,2010-12-19,25
133211,2010-12-20,183
133211,2010-12-21,42
133211,2010-12-22,24
133211,2010-12-27,224
133211,2010-12-28,88
133211,2011-01-05,39
133211,2011-01-06,138
133211,2011-01-07,54
133211,2011-01-08,46
133211,2011-01-09,41
133211,2011-01-10,10
133211,2011-01-11,52
133211,2011-01-13,52
133211,2011-01-14,60
133211,2011-01-16,34
133211,2011-01-27,14
133211,2011-01-28,31
133211,2011-02-04,22
133211,2011-02-07,8
133211,2011-02-08,32
133211,2011-02-09,19
133211,2011-02-10,18
133211,2011-02-11,41
133211,2011-02-18,13
133211,2011-03-03,19
133211,2011-04-24,17
133211,2011-05-05,7
133211,2011-05-07,11
133211,2011-05-14,23
133211,2011-05-29,21
133296,2010-03-04,104
133296,2010-03-05,133
133296,2010-03-06,24
133296,2010-03-07,12
133296,2010-03-08,124
133296,2010-03-09,112
133296,2010-03-10,113
133296,2010-03-11,106
133296,2010-03-12,167
133296,2010-03-13,39
133296,2010-03-14,13
133296,2010-03-15,183
133296,2010-03-16,106
133296,2010-03-17,487
133296,2010-03-18,341
133296,2010-03-19,494
133296,2010-03-20,58
133296,2010-03-21,96
133296,2010-03-22,375
133296,2010-03-23,271
133296,2010-03-24,216
133296,2010-03-25,43
133296,2010-03-26,45
133296,2010-03-27,84
133296,2010-03-28,47
133296,2010-03-29,12
133296,2010-03-30,26
133296,2010-04-01,32
133296,2010-04-02,45
133296,2010-04-05,55
133296,2010-04-06,28
133296,2010-04-07,155
133296,2010-04-08,314
133296,2010-04-09,97
133296,2010-04-10,13
133296,2010-04-12,36
133296,2010-04-13,30
133296,2010-04-14,37
133296,2010-04-16,17
133296,2010-04-21,22
133296,2010-04-22,19
133296,2010-04-23,33
133296,2010-04-24,142
133296,2010-04-25,54
133296,2010-04-26,95
133296,2010-04-27,86
133296,2010-04-28,110
133296,2010-05-03,30
133296,2010-05-06,32
133296,2010-05-07,94
133296,2010-05-08,84
133296,2010-05-18,48
133296,2010-05-19,32
133296,2010-05-20,10
133296,2010-05-28,11
133296,2010-05-31,16
133296,2010-06-01,20
133296,2010-06-04,17
133296,2010-06-05,15
133296,2010-06-08,198
133296,2010-06-09,122
133296,2010-06-10,128
133296,2010-06-11,59
133296,2010-06-12,377
133296,2010-06-13,144
133296,2010-06-15,23
133296,2010-06-16,47
133296,2010-06-17,89
133296,2010-06-18,232
133296,2010-06-19,134
133296,2010-06-20,144
133296,2010-06-21,43
133296,2010-06-22,41
133296,2010-06-24,20
133296,2010-06-26,47
133296,2010-06-27,12
133296,2010-06-28,88
133296,2010-07-01,37
133296,2010-07-02,44
133296,2010-07-03,146
133296,2010-07-04,15
133296,2010-07-10,14
133296,2010-07-12,19
133296,2010-07-15,51
133296,2010-07-17,25
133296,2010-07-18,53
133296,2010-07-21,26
133296,2010-07-26,48
133296,2010-07-27,43
133296,2010-07-28,26
133296,2010-07-31,13
133296,2010-08-02,76
133296,2010-08-11,69
133296,2010-08-14,9
133296,2010-08-19,102
133296,2010-08-23,27
133296,2010-08-30,47
133296,2010-08-31,82
133296,2010-09-01,17
133296,2010-09-02,17
133296,2010-09-03,25
133296,2010-09-07,38
133296,2010-09-10,48
133296,2010-09-18,109
133296,2010-09-19,89
133296,2010-09-22,11
133296,2010-09-26,49
133296,2010-10-02,36
133296,2010-10-03,163
133296,2010-10-04,71
133296,2010-10-07,36
133296,2010-10-08,26
133296,2010-10-13,87
133296,2010-10-14,46
133296,2010-10-17,14
133296,2010-10-19,20
133296,2010-10-23,48
133296,2010-10-25,60
133296,2010-10-26,56
133296,2010-10-27,28
133296,2010-10-28,23
133296,2010-10-29,26
133296,2010-10-31,63
133296,2010-11-01,30
133296,2010-11-03,32
133296,2010-11-04,47
133296,2010-11-05,15
133296,2010-11-07,52
133296,2010-11-08,21
133296,2010-11-12,17
133296,2010-11-13,117
133296,2010-11-14,34
133296,2010-11-15,225
133296,2010-11-20,10
133296,2010-11-22,58
133296,2010-11-24,138
133296,2010-11-29,76
133296,2010-12-02,17
133296,2010-12-03,95
133296,2010-12-04,105
133296,2010-12-06,63
133296,2010-12-09,53
133296,2010-12-10,31
133296,2010-12-12,12
133296,2010-12-19,100
133296,2010-12-20,182
133296,2010-12-23,12
133296,2010-12-28,70
133296,2011-01-06,86
133296,2011-01-14,58
133296,2011-01-15,27
133296,2011-01-17,34
133296,2011-02-04,17
133296,2011-02-10,25
133296,2011-02-21,57
133296,2011-03-10,18
133296,2011-03-12,15
133296,2011-03-17,27
133296,2011-03-18,13
133296,2011-03-19,11
133296,2011-03-20,16
133296,2011-03-22,66
133296,2011-04-01,16
133296,2011-04-02,63
133296,2011-04-03,11
133296,2011-04-06,20
133296,2011-04-08,45
133296,2011-04-11,17
133296,2011-05-17,39
133296,2011-05-22,11
133296,2011-05-23,19
133296,2011-06-13,18
133523,2010-03-12,13
133523,2010-03-13,8
133523,2010-03-14,8
133523,2010-03-15,6
133523,2010-03-16,9
133523,2010-03-17,9
133523,2010-04-26,10
133523,2010-06-15,10
133523,2010-06-17,12
133523,2010-06-28,10
133523,2010-07-03,8
133523,2010-07-07,8
133523,2010-07-10,9
133523,2010-07-16,8
133523,2010-07-17,27
133523,2010-07-18,9
133523,2010-07-20,11
133523,2010-07-23,11
133523,2010-07-27,10
133523,2010-08-10,10
133523,2010-08-12,10
133523,2010-08-22,18
133523,2010-08-30,11
133523,2010-09-04,12
133523,2010-09-09,9
133523,2010-09-11,9
133523,2010-09-15,8
133523,2010-09-17,11
133523,2010-09-22,10
133523,2010-09-28,12
133523,2010-09-29,10
133523,2010-10-01,11
133523,2010-10-03,10
133523,2010-10-22,17
133523,2010-10-23,39
133523,2010-10-24,18
133523,2010-10-26,9
133523,2010-10-27,11
133523,2010-10-28,10
133523,2010-10-29,14
133523,2010-10-30,11
133523,2010-11-13,9
133523,2010-11-19,10
133523,2010-11-20,21
133523,2010-12-08,17
133523,2010-12-15,11
133523,2010-12-18,10
133523,2010-12-21,12
133523,2010-12-23,22
133523,2010-12-24,17
133523,2011-01-05,11
133523,2011-03-20,10
133523,2011-03-30,32
133523,2011-05-14,52
133523,2011-05-15,44
133523,2011-05-16,8
133523,2011-05-28,16
133788,2010-03-06,18
133788,2010-03-07,10
133788,2010-03-09,10
133788,2010-03-10,16
133788,2010-03-12,69
133788,2010-03-13,41
133788,2010-03-14,12
133788,2010-03-15,15
133788,2010-03-16,16
133788,2010-03-17,30
133788,2010-03-18,12
133788,2010-03-19,11
133788,2010-03-20,14
133788,2010-03-21,17
133788,2010-03-25,17
133788,2010-03-26,14
133788,2010-03-28,23
133788,2010-03-31,23
133788,2010-04-01,35
133788,2010-04-04,9
133788,2010-04-06,11
133788,2010-04-10,11
133788,2010-04-11,12
133788,2010-04-12,11
133788,2010-05-26,22
133788,2010-06-03,11
133788,2010-06-26,24
133788,2010-07-05,17
133788,2010-07-10,18
133788,2010-07-14,11
133788,2010-07-20,11
133788,2010-07-21,16
133788,2010-07-23,9
133788,2010-07-26,14
133788,2010-08-07,10
133788,2010-08-09,10
133788,2010-08-17,38
133788,2010-08-21,72
133788,2010-08-22,26
133788,2010-08-25,12
133788,2010-08-27,17
133788,2010-08-28,29
133788,2010-08-29,28
133788,2010-09-02,10
133788,2010-09-05,11
133788,2010-09-06,16
133788,2010-09-11,26
133788,2010-09-13,21
133788,2010-09-15,10
133788,2010-09-16,16
133788,2010-09-21,12
133788,2010-09-23,13
133788,2010-09-25,9
133788,2010-09-26,33
133788,2010-09-28,50
133788,2010-10-02,10
133788,2010-10-03,12
133788,2010-10-31,11
133788,2010-11-02,10
133788,2010-11-03,7
133788,2010-11-05,10
133788,2010-11-06,14
133788,2010-11-09,16
133788,2010-11-10,11
133788,2010-11-15,14
133788,2010-12-03,10
133788,2010-12-04,15
133788,2010-12-05,13
133788,2010-12-12,11
133788,2010-12-25,11
133788,2010-12-26,20
133809,2010-03-05,10
133809,2010-03-06,10
133809,2010-03-25,9
133809,2010-03-26,12
133809,2010-06-04,10
133809,2010-06-15,11
133809,2010-06-17,14
133809,2010-06-25,12
133809,2010-06-28,15
133809,2010-07-09,10
133809,2010-07-20,18
133809,2010-07-28,11
133809,2010-08-02,9
133809,2010-08-03,10
133809,2010-08-09,10
133809,2010-08-23,10
133809,2010-09-20,13
133809,2010-09-22,15
133809,2010-09-27,12
133809,2010-09-29,18
133809,2010-09-30,24
133809,2010-10-01,39
133809,2010-10-02,11
133809,2010-10-03,10
133809,2010-10-08,15
133809,2010-10-10,14
133809,2010-10-12,17
133809,2010-10-13,13
133809,2010-10-14,16
133809,2010-10-15,17
133809,2010-10-16,13
133809,2010-10-17,10
133809,2010-10-18,11
133809,2010-10-19,17
133809,2010-10-21,17
133809,2010-10-22,13
133809,2010-10-24,11
133809,2010-10-25,10
133809,2010-10-26,12
133809,2010-10-27,11
133809,2010-10-29,10
133809,2010-10-30,12
133809,2010-11-03,18
133809,2010-11-04,13
133809,2010-11-05,9
133809,2010-11-07,26
133809,2010-11-08,10
133809,2010-11-10,11
133809,2010-11-11,13
133809,2010-11-12,21
133809,2010-11-13,11
133809,2010-11-15,11
133809,2010-11-20,10
133809,2010-11-21,9
133809,2010-11-28,9
133809,2010-12-02,10
133809,2010-12-04,10
133809,2010-12-11,8
133809,2010-12-17,18
133809,2010-12-18,22
133809,2010-12-19,16
133809,2010-12-30,10
133809,2011-02-10,12
133809,2011-02-11,17
133809,2011-03-07,17
133809,2011-03-08,18
133809,2011-03-09,19
133809,2011-04-05,14
133809,2011-04-07,22
133809,2011-04-10,10
133809,2011-04-12,10
133809,2011-04-13,12
133809,2011-05-01,11
133809,2011-05-12,15
133809,2011-05-13,11
133809,2011-05-23,11
133809,2011-05-24,14
133809,2011-06-16,12
133809,2011-06-17,9
133961,2010-03-18,10
133961,2010-04-01,13
133961,2010-04-03,10
133961,2010-04-08,9
133961,2010-04-15,13
133961,2010-04-16,12
133961,2010-04-23,12
133961,2010-04-24,10
133961,2010-05-14,14
133961,2010-05-19,11
133961,2010-05-20,22
133961,2010-05-27,15
133961,2010-06-03,14
133961,2010-06-11,17
133961,2010-06-19,14
133961,2010-06-25,16
133961,2010-07-03,11
133961,2010-07-04,10
133961,2010-07-09,10
133961,2010-07-13,13
133961,2010-07-20,23
133961,2010-07-21,22
133961,2010-07-22,15
133961,2010-07-23,12
133961,2010-07-26,19
133961,2010-07-28,12
133961,2010-08-02,11
133961,2010-08-20,10
133961,2010-08-21,11
133961,2010-08-25,10
133961,2010-08-28,22
133961,2010-08-30,11
133961,2010-09-04,12
133961,2010-09-11,17
133961,2010-09-13,10
133961,2010-09-16,10
133961,2010-09-17,18
133961,2010-09-25,18
133961,2010-09-28,10
133961,2010-09-30,17
133961,2010-10-02,10
133961,2010-10-03,12
133961,2010-10-04,12
133961,2010-10-06,10
133961,2010-10-08,14
133961,2010-10-11,15
133961,2010-10-12,12
133961,2010-10-14,10
133961,2010-10-19,12
133961,2010-10-25,10
133961,2010-10-29,15
133961,2010-11-08,14
133961,2010-11-13,17
133961,2010-11-19,9
133961,2011-01-06,9
134113,2010-05-04,38
134113,2010-05-06,10
134113,2010-05-08,71
134113,2010-05-09,57
134113,2010-05-10,157
134113,2010-05-11,58
134113,2010-05-12,59
134113,2010-05-13,38
134113,2010-05-14,21
134113,2010-05-15,14
134113,2010-05-16,7
134113,2010-05-17,15
134113,2010-05-20,11
134113,2010-05-21,20
134113,2010-05-26,16
134113,2010-05-27,12
134113,2010-05-29,152
134113,2010-05-30,45
134113,2010-05-31,20
134113,2010-06-01,26
134113,2010-06-04,52
134113,2010-06-07,66
134113,2010-06-08,147
134113,2010-06-09,156
134113,2010-06-10,67
134113,2010-06-11,85
134113,2010-06-12,44
134113,2010-06-13,31
134113,2010-06-15,64
134113,2010-06-18,44
134113,2010-06-19,25
134113,2010-06-24,28
134113,2010-06-25,58
134113,2010-06-27,128
134113,2010-06-28,26
134113,2010-06-30,81
134113,2010-07-01,98
134113,2010-07-02,261
134113,2010-07-05,139
134113,2010-07-09,89
134113,2010-07-10,54
134113,2010-07-11,29
134113,2010-07-16,60
134113,2010-07-17,146
134113,2010-07-18,36
134113,2010-07-19,73
134113,2010-07-20,17
134113,2010-07-22,29
134113,2010-07-23,75
134113,2010-07-25,97
134113,2010-07-26,76
134113,2010-07-31,25
134113,2010-08-07,60
134113,2010-08-08,24
134113,2010-08-17,40
134113,2010-08-20,63
134113,2010-08-22,46
134113,2010-08-26,20
134113,2010-08-28,131
134113,2010-08-29,39
134113,2010-08-31,16
134113,2010-09-01,36
134113,2010-09-04,17
134113,2010-09-05,287
134113,2010-09-09,28
134113,2010-09-12,59
134113,2010-09-13,9
134113,2010-09-15,7
134113,2010-09-16,34
134113,2010-09-19,13
134113,2010-09-25,11
134113,2010-09-30,8
134113,2010-10-01,22
134113,2010-10-03,53
134113,2010-10-10,10
134113,2010-10-16,33
134113,2010-10-18,27
134113,2010-10-26,13
134113,2010-11-15,10
134113,2010-11-17,25
134113,2010-11-18,17
134113,2010-11-21,73
134113,2010-11-22,90
134113,2010-11-26,12
134113,2010-11-27,11
134113,2010-12-02,18
134113,2010-12-04,14
134113,2010-12-09,22
134113,2010-12-16,20
134113,2010-12-19,9
134113,2010-12-21,10
134113,2011-01-16,10
134113,2011-01-24,23
134113,2011-02-02,21
134113,2011-02-08,9
134113,2011-04-10,31
134511,2010-03-04,12
134511,2010-03-05,10
134511,2010-03-06,19
134511,2010-03-08,16
134511,2010-03-11,11
134511,2010-03-13,61
134511,2010-03-14,33
134511,2010-03-15,16
134511,2010-03-16,24
134511,2010-03-17,35
134511,2010-03-18,27
134511,2010-03-19,28
134511,2010-03-20,78
134511,2010-03-21,10
134511,2010-03-22,51
134511,2010-03-23,49
134511,2010-03-24,90
134511,2010-03-25,36
134511,2010-03-26,106
134511,2010-03-27,40
134511,2010-03-28,13
134511,2010-03-30,10
134511,2010-03-31,65
134511,2010-04-01,28
134511,2010-04-02,11
134511,2010-04-05,27
134511,2010-04-06,39
134511,2010-04-07,38
134511,2010-04-08,27
134511,2010-04-09,61
134511,2010-04-10,43
134511,2010-04-11,39
134511,2010-04-12,37
134511,2010-04-13,46
134511,2010-04-14,32
134511,2010-04-15,12
134511,2010-04-16,13
134511,2010-04-17,26
134511,2010-04-18,29
134511,2010-04-28,48
134511,2010-04-29,21
134511,2010-04-30,21
134511,2010-05-01,9
134511,2010-05-03,13
134511,2010-05-04,18
134511,2010-05-06,23
134511,2010-05-07,16
134511,2010-05-09,60
134511,2010-05-15,23
134511,2010-05-16,9
134511,2010-05-22,38
134511,2010-05-29,101
134511,2010-05-30,20
134511,2010-06-03,17
134511,2010-06-04,10
134511,2010-06-05,124
134511,2010-06-06,28
134511,2010-06-11,33
134511,2010-06-12,28
134511,2010-06-13,19
134511,2010-06-14,129
134511,2010-06-15,18
134511,2010-06-20,263
134511,2010-06-21,10
134511,2010-06-25,23
134511,2010-06-26,20
134511,2010-06-27,305
134511,2010-06-28,34
134511,2010-07-09,10
134511,2010-07-10,106
134511,2010-07-19,22
134511,2010-07-23,29
134511,2010-07-25,62
134511,2010-07-30,59
134511,2010-07-31,14
134511,2010-08-01,141
134511,2010-08-02,75
134511,2010-08-03,60
134511,2010-08-04,27
134511,2010-08-05,75
134511,2010-08-06,39
134511,2010-08-08,75
134511,2010-08-09,121
134511,2010-08-10,54
134511,2010-08-11,54
134511,2010-08-12,123
134511,2010-08-13,68
134511,2010-08-14,97
134511,2010-08-16,21
134511,2010-08-22,32
134511,2010-08-24,18
134511,2010-08-25,29
134511,2010-08-26,92
134511,2010-08-27,21
134511,2010-08-28,13
134511,2010-08-29,31
134511,2010-08-30,19
134511,2010-09-02,38
134511,2010-09-04,13
134511,2010-09-05,130
134511,2010-09-11,89
134511,2010-09-17,16
134511,2010-09-18,18
134511,2010-09-19,17
134511,2010-09-23,11
134511,2010-10-10,41
134511,2010-10-17,13
134511,2010-10-20,36
134511,2010-10-23,53
134511,2010-10-28,14
134511,2010-10-31,123
134511,2010-11-06,107
134511,2010-11-08,13
134511,2010-11-20,72
134511,2010-11-25,24
134511,2010-11-27,32
134511,2010-12-04,10
134511,2010-12-25,80
134511,2010-12-27,60
134511,2010-12-29,21
134511,2011-01-01,19
134511,2011-01-02,34
134511,2011-01-15,74
134511,2011-01-22,59
134511,2011-01-29,14
134511,2011-01-31,10
134511,2011-02-19,47
134511,2011-02-20,10
134511,2011-03-06,24
134511,2011-04-11,18
134511,2011-05-15,49
134511,2011-05-17,14
134511,2011-05-18,15
134511,2011-05-21,277
134511,2011-05-25,74
134511,2011-05-27,12
134511,2011-05-28,112
134511,2011-05-29,418
134511,2011-05-31,12
134511,2011-06-02,101
134511,2011-06-03,86
134511,2011-06-07,19
134511,2011-06-08,124
134511,2011-06-09,21
134511,2011-06-10,108
134511,2011-06-11,28
134511,2011-06-12,75
134511,2011-06-13,68
134511,2011-06-17,57
134511,2011-06-20,29
134511,2011-06-24,61
135259,2010-03-06,12
135259,2010-03-09,12
135259,2010-03-15,9
135259,2010-03-16,10
135259,2010-03-17,15
135259,2010-03-18,23
135259,2010-03-19,25
135259,2010-03-20,10
135259,2010-03-22,24
135259,2010-03-23,25
135259,2010-03-24,17
135259,2010-03-25,15
135259,2010-03-27,9
135259,2010-03-28,15
135259,2010-04-03,10
135259,2010-04-05,18
135259,2010-04-06,11
135259,2010-04-07,25
135259,2010-04-08,21
135259,2010-04-09,25
135259,2010-04-10,53
135259,2010-04-11,31
135259,2010-04-12,11
135259,2010-04-13,14
135259,2010-04-15,18
135259,2010-04-16,13
135259,2010-04-17,22
135259,2010-04-18,34
135259,2010-04-19,24
135259,2010-04-20,24
135259,2010-04-21,23
135259,2010-04-22,57
135259,2010-04-23,54
